fecha,día,mes,año,casosConfirmados,casosDiarios,fallecimientos,nuevosFallecimientos,provincia,región
21/1/2021,21,1,2021,8468,155,249,1,Loja,Sierra
22/1/2021,22,1,2021,8497,29,249,0,Loja,Sierra
23/1/2021,23,1,2021,8530,33,252,3,Loja,Sierra
24/1/2021,24,1,2021,8616,86,255,3,Loja,Sierra
25/1/2021,25,1,2021,8694,78,255,0,Loja,Sierra
26/1/2021,26,1,2021,8709,15,255,0,Loja,Sierra
27/1/2021,27,1,2021,8755,46,256,1,Loja,Sierra
28/1/2021,28,1,2021,8886,131,258,2,Loja,Sierra
29/1/2021,29,1,2021,8919,33,260,2,Loja,Sierra
30/1/2021,30,1,2021,9002,83,261,1,Loja,Sierra
31/1/2021,31,1,2021,9064,62,261,0,Loja,Sierra
1/2/2021,1,2,2021,9075,11,261,0,Loja,Sierra
2/2/2021,2,2,2021,9085,10,263,2,Loja,Sierra
3/2/2021,3,2,2021,9123,38,266,3,Loja,Sierra
4/2/2021,4,2,2021,9163,40,267,1,Loja,Sierra
5/2/2021,5,2,2021,9209,46,271,4,Loja,Sierra
6/2/2021,6,2,2021,9237,28,272,1,Loja,Sierra
7/2/2021,7,2,2021,9287,50,273,1,Loja,Sierra
8/2/2021,8,2,2021,9311,24,273,0,Loja,Sierra
9/2/2021,9,2,2021,9325,14,275,2,Loja,Sierra
10/2/2021,10,2,2021,9347,22,275,0,Loja,Sierra
11/2/2021,11,2,2021,9405,58,276,1,Loja,Sierra
12/2/2021,12,2,2021,9475,70,278,2,Loja,Sierra
13/2/2021,13,2,2021,9552,77,278,0,Loja,Sierra
14/2/2021,14,2,2021,9613,61,278,0,Loja,Sierra
15/2/2021,15,2,2021,9664,51,278,0,Loja,Sierra
16/2/2021,16,2,2021,9672,8,280,2,Loja,Sierra
17/2/2021,17,2,2021,9684,12,280,0,Loja,Sierra
18/2/2021,18,2,2021,9779,95,280,0,Loja,Sierra
19/2/2021,19,2,2021,9815,36,281,1,Loja,Sierra
20/2/2021,20,2,2021,9875,60,282,1,Loja,Sierra
21/2/2021,21,2,2021,9979,104,284,2,Loja,Sierra
22/2/2021,22,2,2021,10003,24,284,0,Loja,Sierra
23/2/2021,23,2,2021,10014,11,287,3,Loja,Sierra
24/2/2021,24,2,2021,10099,85,288,1,Loja,Sierra
25/2/2021,25,2,2021,10115,16,289,1,Loja,Sierra
26/2/2021,26,2,2021,10142,27,289,0,Loja,Sierra
27/2/2021,27,2,2021,10255,113,291,2,Loja,Sierra
28/2/2021,28,2,2021,10345,90,291,0,Loja,Sierra
1/3/2021,1,3,2021,10357,12,291,0,Loja,Sierra
2/3/2021,2,3,2021,10378,21,291,0,Loja,Sierra
3/3/2021,3,3,2021,10460,82,296,5,Loja,Sierra
4/3/2021,4,3,2021,10481,21,300,4,Loja,Sierra
5/3/2021,5,3,2021,10530,49,301,1,Loja,Sierra
6/3/2021,6,3,2021,10609,79,302,1,Loja,Sierra
7/3/2021,7,3,2021,10676,67,303,1,Loja,Sierra
8/3/2021,8,3,2021,10700,24,304,1,Loja,Sierra
9/3/2021,9,3,2021,10714,14,304,0,Loja,Sierra
10/3/2021,10,3,2021,10798,84,311,7,Loja,Sierra
11/3/2021,11,3,2021,10814,16,312,1,Loja,Sierra
12/3/2021,12,3,2021,10899,85,314,2,Loja,Sierra
13/3/2021,13,3,2021,10962,63,316,2,Loja,Sierra
14/3/2021,14,3,2021,11058,96,319,3,Loja,Sierra
15/3/2021,15,3,2021,11151,93,319,0,Loja,Sierra
16/3/2021,16,3,2021,11162,11,322,3,Loja,Sierra
17/3/2021,17,3,2021,11260,98,324,2,Loja,Sierra
18/3/2021,18,3,2021,11298,38,327,3,Loja,Sierra
19/3/2021,19,3,2021,11456,158,329,2,Loja,Sierra
20/3/2021,20,3,2021,11524,68,330,1,Loja,Sierra
21/3/2021,21,3,2021,11578,54,332,2,Loja,Sierra
22/3/2021,22,3,2021,11643,65,335,3,Loja,Sierra
23/3/2021,23,3,2021,11651,8,340,5,Loja,Sierra
24/3/2021,24,3,2021,11790,139,342,2,Loja,Sierra
25/3/2021,25,3,2021,11835,45,343,1,Loja,Sierra
26/3/2021,26,3,2021,11898,63,345,2,Loja,Sierra
27/3/2021,27,3,2021,12014,116,346,1,Loja,Sierra
28/3/2021,28,3,2021,12172,158,347,1,Loja,Sierra
29/3/2021,29,3,2021,12269,97,350,3,Loja,Sierra
30/3/2021,30,3,2021,12300,31,352,2,Loja,Sierra
31/3/2021,31,3,2021,12475,175,364,12,Loja,Sierra
1/4/2021,1,4,2021,12511,36,364,0,Loja,Sierra
2/4/2021,2,4,2021,12629,118,367,3,Loja,Sierra
3/4/2021,3,4,2021,12744,115,370,3,Loja,Sierra
4/4/2021,4,4,2021,12933,189,372,2,Loja,Sierra
5/4/2021,5,4,2021,13000,67,374,2,Loja,Sierra
6/4/2021,6,4,2021,13021,21,375,1,Loja,Sierra
7/4/2021,7,4,2021,13071,50,376,1,Loja,Sierra
8/4/2021,8,4,2021,13165,94,388,12,Loja,Sierra
9/4/2021,9,4,2021,13201,36,392,4,Loja,Sierra
10/4/2021,10,4,2021,13463,262,395,3,Loja,Sierra
11/4/2021,11,4,2021,13509,46,395,0,Loja,Sierra
12/4/2021,12,4,2021,13558,49,395,0,Loja,Sierra
13/4/2021,13,4,2021,13565,7,395,0,Loja,Sierra
14/4/2021,14,4,2021,13615,50,401,6,Loja,Sierra
15/4/2021,15,4,2021,13883,268,412,11,Loja,Sierra
16/4/2021,16,4,2021,13894,11,414,2,Loja,Sierra
17/4/2021,17,4,2021,14006,112,417,3,Loja,Sierra
18/4/2021,18,4,2021,14065,59,419,2,Loja,Sierra
19/4/2021,19,4,2021,14065,0,419,0,Loja,Sierra
20/4/2021,20,4,2021,14098,33,429,10,Loja,Sierra
21/4/2021,21,4,2021,14169,71,429,0,Loja,Sierra
22/4/2021,22,4,2021,14248,79,444,15,Loja,Sierra
23/4/2021,23,4,2021,14344,96,450,6,Loja,Sierra
24/4/2021,24,4,2021,14509,165,452,2,Loja,Sierra
25/4/2021,25,4,2021,14518,9,453,1,Loja,Sierra
26/4/2021,26,4,2021,14551,33,454,1,Loja,Sierra
27/4/2021,27,4,2021,14615,64,456,2,Loja,Sierra
28/4/2021,28,4,2021,14767,152,459,3,Loja,Sierra
29/4/2021,29,4,2021,14827,60,460,1,Loja,Sierra
30/4/2021,30,4,2021,14838,11,476,16,Loja,Sierra
1/5/2021,1,5,2021,14963,125,479,3,Loja,Sierra
2/5/2021,2,5,2021,15013,50,483,4,Loja,Sierra
3/5/2021,3,5,2021,15118,105,485,2,Loja,Sierra
4/5/2021,4,5,2021,15145,27,493,8,Loja,Sierra
5/5/2021,5,5,2021,15197,52,495,2,Loja,Sierra
6/5/2021,6,5,2021,15229,32,496,1,Loja,Sierra
7/5/2021,7,5,2021,15281,52,498,2,Loja,Sierra
8/5/2021,8,5,2021,15345,64,504,6,Loja,Sierra
9/5/2021,9,5,2021,15362,17,505,1,Loja,Sierra
10/5/2021,10,5,2021,15443,81,506,1,Loja,Sierra
11/5/2021,11,5,2021,15479,36,507,1,Loja,Sierra
12/5/2021,12,5,2021,15550,71,511,4,Loja,Sierra
13/5/2021,13,5,2021,15563,13,513,2,Loja,Sierra
14/5/2021,14,5,2021,15588,25,513,0,Loja,Sierra
15/5/2021,15,5,2021,15595,7,520,7,Loja,Sierra
16/5/2021,16,5,2021,15597,2,520,0,Loja,Sierra
17/5/2021,17,5,2021,15612,15,522,2,Loja,Sierra
18/5/2021,18,5,2021,15629,17,523,1,Loja,Sierra
19/5/2021,19,5,2021,15663,34,527,4,Loja,Sierra
20/5/2021,20,5,2021,15682,19,529,2,Loja,Sierra
21/5/2021,21,5,2021,15761,79,530,1,Loja,Sierra
22/5/2021,22,5,2021,15813,52,532,2,Loja,Sierra
23/5/2021,23,5,2021,15825,12,534,2,Loja,Sierra
24/5/2021,24,5,2021,15829,4,534,0,Loja,Sierra
25/5/2021,25,5,2021,15846,17,534,0,Loja,Sierra
26/5/2021,26,5,2021,15856,10,537,3,Loja,Sierra
27/5/2021,27,5,2021,15959,103,537,0,Loja,Sierra
28/5/2021,28,5,2021,16095,136,538,1,Loja,Sierra
29/5/2021,29,5,2021,16119,24,540,2,Loja,Sierra
30/5/2021,30,5,2021,16147,28,540,0,Loja,Sierra
31/5/2021,31,5,2021,16151,4,540,0,Loja,Sierra
1/6/2021,1,6,2021,16158,7,540,0,Loja,Sierra
2/6/2021,2,6,2021,16248,90,540,0,Loja,Sierra
3/6/2021,3,6,2021,16273,25,541,1,Loja,Sierra
4/6/2021,4,6,2021,16311,38,542,1,Loja,Sierra
5/6/2021,5,6,2021,16334,23,542,0,Loja,Sierra
6/6/2021,6,6,2021,16339,5,543,1,Loja,Sierra
7/6/2021,7,6,2021,16344,5,543,0,Loja,Sierra
8/6/2021,8,6,2021,16413,69,544,1,Loja,Sierra
9/6/2021,9,6,2021,16442,29,545,1,Loja,Sierra
10/6/2021,10,6,2021,16451,9,545,0,Loja,Sierra
11/6/2021,11,6,2021,16498,47,546,1,Loja,Sierra
12/6/2021,12,6,2021,16524,26,548,2,Loja,Sierra
13/6/2021,13,6,2021,16568,44,550,2,Loja,Sierra
14/6/2021,14,6,2021,16570,2,550,0,Loja,Sierra
15/6/2021,15,6,2021,16615,45,550,0,Loja,Sierra
16/6/2021,16,6,2021,16681,66,553,3,Loja,Sierra
17/6/2021,17,6,2021,16706,25,553,0,Loja,Sierra
18/6/2021,18,6,2021,16732,26,555,2,Loja,Sierra
19/6/2021,19,6,2021,16757,25,555,0,Loja,Sierra
20/6/2021,20,6,2021,16796,39,555,0,Loja,Sierra
21/6/2021,21,6,2021,16797,1,556,1,Loja,Sierra
22/6/2021,22,6,2021,16816,19,556,0,Loja,Sierra
23/6/2021,23,6,2021,16848,32,556,0,Loja,Sierra
24/6/2021,24,6,2021,16849,1,556,0,Loja,Sierra
25/6/2021,25,6,2021,16887,38,557,1,Loja,Sierra
26/6/2021,26,6,2021,16903,16,558,1,Loja,Sierra
27/6/2021,27,6,2021,16927,24,560,2,Loja,Sierra
28/6/2021,28,6,2021,16931,4,560,0,Loja,Sierra
29/6/2021,29,6,2021,17017,86,560,0,Loja,Sierra
30/6/2021,30,6,2021,17045,28,564,4,Loja,Sierra
1/7/2021,1,7,2021,17048,3,565,1,Loja,Sierra
2/7/2021,2,7,2021,17117,69,565,0,Loja,Sierra
3/7/2021,3,7,2021,17126,9,566,1,Loja,Sierra
4/7/2021,4,7,2021,17126,0,566,0,Loja,Sierra
5/7/2021,5,7,2021,17130,4,566,0,Loja,Sierra
6/7/2021,6,7,2021,17160,30,567,1,Loja,Sierra
7/7/2021,7,7,2021,17169,9,567,0,Loja,Sierra
8/7/2021,8,7,2021,17172,3,568,1,Loja,Sierra
9/7/2021,9,7,2021,17192,20,568,0,Loja,Sierra
10/7/2021,10,7,2021,17294,102,568,0,Loja,Sierra
11/7/2021,11,7,2021,17308,14,568,0,Loja,Sierra
12/7/2021,12,7,2021,17308,0,568,0,Loja,Sierra
13/7/2021,13,7,2021,17314,6,569,1,Loja,Sierra
14/7/2021,14,7,2021,17333,19,569,0,Loja,Sierra
15/7/2021,15,7,2021,17358,25,569,0,Loja,Sierra
16/7/2021,16,7,2021,17372,14,569,0,Loja,Sierra
17/7/2021,17,7,2021,17389,17,569,0,Loja,Sierra
18/7/2021,18,7,2021,17405,16,569,0,Loja,Sierra
19/7/2021,19,7,2021,17405,0,569,0,Loja,Sierra
20/7/2021,20,7,2021,17486,81,683,114,Loja,Sierra
21/7/2021,21,7,2021,17559,73,683,0,Loja,Sierra
22/7/2021,22,7,2021,17575,16,683,0,Loja,Sierra
23/7/2021,23,7,2021,17605,30,684,1,Loja,Sierra
27/7/2021,27,7,2021,17620,15,,0,Loja,Sierra
4/8/2021,4,8,2021,17823,203,,0,Loja,Sierra
5/8/2021,5,8,2021,17828,5,,0,Loja,Sierra
6/8/2021,6,8,2021,17869,41,,0,Loja,Sierra
7/8/2021,7,8,2021,17876,7,,0,Loja,Sierra
8/8/2021,8,8,2021,17876,0,,0,Loja,Sierra
9/8/2021,9,8,2021,17876,0,,0,Loja,Sierra
10/8/2021,10,8,2021,17876,0,,0,Loja,Sierra
11/8/2021,11,8,2021,17887,11,,0,Loja,Sierra
12/8/2021,12,8,2021,17906,19,,0,Loja,Sierra
13/8/2021,13,8,2021,17944,38,,0,Loja,Sierra
14/8/2021,14,8,2021,17944,0,,0,Loja,Sierra
15/8/2021,15,8,2021,17944,0,,0,Loja,Sierra
16/8/2021,16,8,2021,17944,0,,0,Loja,Sierra
17/8/2021,17,8,2021,17983,39,,0,Loja,Sierra
18/8/2021,18,8,2021,17991,8,,0,Loja,Sierra
19/8/2021,19,8,2021,18012,21,,0,Loja,Sierra
20/8/2021,20,8,2021,18020,8,,0,Loja,Sierra
21/8/2021,21,8,2021,18027,7,,0,Loja,Sierra
22/8/2021,22,8,2021,18037,10,,0,Loja,Sierra
23/8/2021,23,8,2021,18037,0,,0,Loja,Sierra
24/8/2021,24,8,2021,18050,13,,0,Loja,Sierra
25/8/2021,25,8,2021,18055,5,,0,Loja,Sierra
26/8/2021,26,8,2021,18056,1,,0,Loja,Sierra
27/8/2021,27,8,2021,18059,3,,0,Loja,Sierra
28/8/2021,28,8,2021,18061,2,,0,Loja,Sierra
29/8/2021,29,8,2021,18061,0,,0,Loja,Sierra
30/8/2021,30,8,2021,18062,1,,0,Loja,Sierra
31/8/2021,31,8,2021,18064,2,,0,Loja,Sierra
1/9/2021,1,9,2021,18076,12,,0,Loja,Sierra
2/9/2021,2,9,2021,18108,32,,0,Loja,Sierra
3/9/2021,3,9,2021,18135,27,,0,Loja,Sierra
4/9/2021,4,9,2021,18135,0,,0,Loja,Sierra
5/9/2021,5,9,2021,18135,0,,0,Loja,Sierra
6/9/2021,6,9,2021,18135,0,,0,Loja,Sierra
7/9/2021,7,9,2021,18137,2,,0,Loja,Sierra
8/9/2021,8,9,2021,18146,9,,0,Loja,Sierra
9/9/2021,9,9,2021,18151,5,,0,Loja,Sierra
10/9/2021,10,9,2021,18153,2,,0,Loja,Sierra
11/9/2021,11,9,2021,18157,4,,0,Loja,Sierra
12/9/2021,12,9,2021,18158,1,,0,Loja,Sierra
13/9/2021,13,9,2021,18159,1,,0,Loja,Sierra
14/9/2021,14,9,2021,18160,1,,0,Loja,Sierra
15/9/2021,15,9,2021,18164,4,,0,Loja,Sierra
16/9/2021,16,9,2021,18171,7,,0,Loja,Sierra
17/9/2021,17,9,2021,18175,4,,0,Loja,Sierra
18/9/2021,18,9,2021,18180,5,,0,Loja,Sierra
19/9/2021,19,9,2021,18180,0,,0,Loja,Sierra
20/9/2021,20,9,2021,18180,0,,0,Loja,Sierra
21/9/2021,21,9,2021,18192,12,,0,Loja,Sierra
22/9/2021,22,9,2021,18193,1,,0,Loja,Sierra
23/9/2021,23,9,2021,18207,14,,0,Loja,Sierra
24/9/2021,24,9,2021,18210,3,,0,Loja,Sierra
25/9/2021,25,9,2021,18215,5,,0,Loja,Sierra
26/9/2021,26,9,2021,18216,1,,0,Loja,Sierra
27/9/2021,27,9,2021,18216,0,,0,Loja,Sierra
28/9/2021,28,9,2021,18228,12,,0,Loja,Sierra
29/9/2021,29,9,2021,18228,0,,0,Loja,Sierra
30/9/2021,30,9,2021,18236,8,,0,Loja,Sierra
1/10/2021,1,10,2021,18239,3,,0,Loja,Sierra
2/10/2021,2,10,2021,18240,1,,0,Loja,Sierra
3/10/2021,3,10,2021,18240,0,,0,Loja,Sierra
4/10/2021,4,10,2021,18240,0,,0,Loja,Sierra
5/10/2021,5,10,2021,18248,8,,0,Loja,Sierra
6/10/2021,6,10,2021,18250,2,,0,Loja,Sierra
7/10/2021,7,10,2021,18252,2,,0,Loja,Sierra
13/10/2021,13,10,2021,18257,5,,0,Loja,Sierra
16/10/2021,16,10,2021,18268,11,,0,Loja,Sierra
19/10/2021,19,10,2021,18274,6,,0,Loja,Sierra
27/10/2021,27,10,2021,18298,24,,0,Loja,Sierra
28/10/2021,28,10,2021,18300,2,,0,Loja,Sierra
29/10/2021,29,10,2021,18307,7,,0,Loja,Sierra
30/10/2021,30,10,2021,18310,3,,0,Loja,Sierra
31/10/2021,31,10,2021,18310,0,,0,Loja,Sierra
1/11/2021,1,11,2021,18311,1,,0,Loja,Sierra
2/11/2021,2,11,2021,18314,3,,0,Loja,Sierra
3/11/2021,3,11,2021,18316,2,,0,Loja,Sierra
4/11/2021,4,11,2021,18317,1,,0,Loja,Sierra
5/11/2021,5,11,2021,18320,3,,0,Loja,Sierra
6/11/2021,6,11,2021,18326,6,,0,Loja,Sierra
12/11/2021,12,11,2021,18353,27,,0,Loja,Sierra
13/11/2021,13,11,2021,18359,6,,0,Loja,Sierra
14/11/2021,14,11,2021,18364,5,,0,Loja,Sierra
15/11/2021,15,11,2021,18365,1,,0,Loja,Sierra
16/11/2021,16,11,2021,18375,10,,0,Loja,Sierra
17/11/2021,17,11,2021,18379,4,,0,Loja,Sierra
18/11/2021,18,11,2021,18391,12,,0,Loja,Sierra
19/11/2021,19,11,2021,18396,5,,0,Loja,Sierra
20/11/2021,20,11,2021,18397,1,,0,Loja,Sierra
21/11/2021,21,11,2021,18399,2,,0,Loja,Sierra
22/11/2021,22,11,2021,18401,2,,0,Loja,Sierra
25/11/2021,25,11,2021,18436,35,,0,Loja,Sierra
27/11/2021,27,11,2021,18459,23,,0,Loja,Sierra
28/11/2021,28,11,2021,18461,2,,0,Loja,Sierra
29/11/2021,29,11,2021,18462,1,,0,Loja,Sierra
30/11/2021,30,11,2021,18471,9,,0,Loja,Sierra
1/12/2021,1,12,2021,18481,10,,0,Loja,Sierra
2/12/2021,2,12,2021,18499,18,,0,Loja,Sierra
3/12/2021,3,12,2021,18509,10,,0,Loja,Sierra
4/12/2021,4,12,2021,18519,10,,0,Loja,Sierra
5/12/2021,5,12,2021,18529,10,,0,Loja,Sierra
6/12/2021,6,12,2021,18533,4,,0,Loja,Sierra
7/12/2021,7,12,2021,18551,18,,0,Loja,Sierra
8/12/2021,8,12,2021,18560,9,,0,Loja,Sierra
9/12/2021,9,12,2021,18575,15,,0,Loja,Sierra
10/12/2021,10,12,2021,18594,19,,0,Loja,Sierra
11/12/2021,11,12,2021,18607,13,,0,Loja,Sierra
12/12/2021,12,12,2021,18614,7,,0,Loja,Sierra
13/12/2021,13,12,2021,18620,6,,0,Loja,Sierra
14/12/2021,14,12,2021,18623,3,,0,Loja,Sierra
15/12/2021,15,12,2021,18643,20,,0,Loja,Sierra
16/12/2021,16,12,2021,18663,20,,0,Loja,Sierra
17/12/2021,17,12,2021,18675,12,,0,Loja,Sierra
18/12/2021,18,12,2021,18684,9,,0,Loja,Sierra
19/12/2021,19,12,2021,18690,6,,0,Loja,Sierra
20/12/2021,20,12,2021,18697,7,,0,Loja,Sierra
21/12/2021,21,12,2021,18731,34,,0,Loja,Sierra
22/12/2021,22,12,2021,18743,12,,0,Loja,Sierra
23/12/2021,23,12,2021,18757,14,,0,Loja,Sierra
24/12/2021,24,12,2021,18781,24,,0,Loja,Sierra
25/12/2021,25,12,2021,18804,23,,0,Loja,Sierra
26/12/2021,26,12,2021,18805,1,,0,Loja,Sierra
27/12/2021,27,12,2021,18822,17,,0,Loja,Sierra
28/12/2021,28,12,2021,18852,30,,0,Loja,Sierra
29/12/2021,29,12,2021,18898,46,,0,Loja,Sierra
30/12/2021,30,12,2021,18956,58,,0,Loja,Sierra
31/12/2021,31,12,2021,19008,52,,0,Loja,Sierra
1/1/2022,1,1,2022,19084,76,,0,Loja,Sierra
2/1/2022,2,1,2022,19101,17,,0,Loja,Sierra
3/1/2022,3,1,2022,19121,20,,0,Loja,Sierra
4/1/2022,4,1,2022,19140,19,,0,Loja,Sierra
5/1/2022,5,1,2022,19194,54,,0,Loja,Sierra
6/1/2022,6,1,2022,19246,52,,0,Loja,Sierra
7/1/2022,7,1,2022,19276,30,,0,Loja,Sierra
8/1/2022,8,1,2022,19328,52,,0,Loja,Sierra
9/1/2022,9,1,2022,19465,137,,0,Loja,Sierra
10/1/2022,10,1,2022,19591,126,,0,Loja,Sierra
11/1/2022,11,1,2022,19773,182,,0,Loja,Sierra
12/1/2022,12,1,2022,19985,212,,0,Loja,Sierra
13/1/2022,13,1,2022,20113,128,,0,Loja,Sierra
14/1/2022,14,1,2022,20354,241,,0,Loja,Sierra
15/1/2022,15,1,2022,20695,341,,0,Loja,Sierra
16/1/2022,16,1,2022,20880,185,,0,Loja,Sierra
17/1/2022,17,1,2022,21087,207,,0,Loja,Sierra
18/1/2022,18,1,2022,21384,297,,0,Loja,Sierra
19/1/2022,19,1,2022,21760,376,,0,Loja,Sierra
20/1/2022,20,1,2022,22083,323,,0,Loja,Sierra
21/1/2022,21,1,2022,22430,347,,0,Loja,Sierra
22/1/2022,22,1,2022,22835,405,,0,Loja,Sierra
23/1/2022,23,1,2022,23190,355,,0,Loja,Sierra
24/1/2022,24,1,2022,23385,195,,0,Loja,Sierra
25/1/2022,25,1,2022,23960,575,,0,Loja,Sierra
26/1/2022,26,1,2022,24518,558,,0,Loja,Sierra
27/1/2022,27,1,2022,25194,676,,0,Loja,Sierra
28/1/2022,28,1,2022,25783,589,,0,Loja,Sierra
29/1/2022,29,1,2022,26212,429,,0,Loja,Sierra
30/1/2022,30,1,2022,26374,162,,0,Loja,Sierra
31/1/2022,31,1,2022,26436,62,,0,Loja,Sierra
1/2/2022,1,2,2022,26798,362,,0,Loja,Sierra
2/2/2022,2,2,2022,27251,453,,0,Loja,Sierra
3/2/2022,3,2,2022,27630,379,,0,Loja,Sierra
4/2/2022,4,2,2022,28145,515,,0,Loja,Sierra
5/2/2022,5,2,2022,28463,318,,0,Loja,Sierra
6/2/2022,6,2,2022,28691,228,,0,Loja,Sierra
7/2/2022,7,2,2022,28737,46,,0,Loja,Sierra
8/2/2022,8,2,2022,29301,564,,0,Loja,Sierra
9/2/2022,9,2,2022,29575,274,,0,Loja,Sierra
10/2/2022,10,2,2022,30166,591,,0,Loja,Sierra
11/2/2022,11,2,2022,30459,293,,0,Loja,Sierra
12/2/2022,12,2,2022,30719,260,,0,Loja,Sierra
13/2/2022,13,2,2022,30770,51,,0,Loja,Sierra
14/2/2022,14,2,2022,30815,45,,0,Loja,Sierra
15/2/2022,15,2,2022,30969,154,,0,Loja,Sierra
16/2/2022,16,2,2022,31226,257,,0,Loja,Sierra
17/2/2022,17,2,2022,31420,194,,0,Loja,Sierra
18/2/2022,18,2,2022,31585,165,,0,Loja,Sierra
19/2/2022,19,2,2022,31759,174,,0,Loja,Sierra
20/2/2022,20,2,2022,31819,60,,0,Loja,Sierra
21/2/2022,21,2,2022,31829,10,,0,Loja,Sierra
22/2/2022,22,2,2022,31938,109,,0,Loja,Sierra
23/2/2022,23,2,2022,32078,140,,0,Loja,Sierra
24/2/2022,24,2,2022,32177,99,,0,Loja,Sierra
25/2/2022,25,2,2022,32288,111,,0,Loja,Sierra
26/2/2022,26,2,2022,32357,69,,0,Loja,Sierra
27/2/2022,27,2,2022,32451,94,,0,Loja,Sierra
28/2/2022,28,2,2022,32464,13,,0,Loja,Sierra
1/3/2022,1,3,2022,32468,4,,0,Loja,Sierra
2/3/2022,2,3,2022,32476,8,,0,Loja,Sierra
3/3/2022,3,3,2022,32579,103,,0,Loja,Sierra
4/3/2022,4,3,2022,32624,45,,0,Loja,Sierra
5/3/2022,5,3,2022,32717,93,,0,Loja,Sierra
6/3/2022,6,3,2022,32742,25,,0,Loja,Sierra
7/3/2022,7,3,2022,32748,6,,0,Loja,Sierra
8/3/2022,8,3,2022,32810,62,,0,Loja,Sierra
9/3/2022,9,3,2022,32907,97,,0,Loja,Sierra
10/3/2022,10,3,2022,32963,56,,0,Loja,Sierra
11/3/2022,11,3,2022,33032,69,,0,Loja,Sierra
12/3/2022,12,3,2022,33067,35,,0,Loja,Sierra
13/3/2022,13,3,2022,33082,15,,0,Loja,Sierra
14/3/2022,14,3,2022,33085,3,,0,Loja,Sierra
15/3/2022,15,3,2022,33127,42,,0,Loja,Sierra
16/3/2022,16,3,2022,33150,23,,0,Loja,Sierra
17/3/2022,17,3,2022,33162,12,,0,Loja,Sierra
18/3/2022,18,3,2022,33170,8,,0,Loja,Sierra
19/3/2022,19,3,2022,33182,12,,0,Loja,Sierra
20/3/2022,20,3,2022,33188,6,,0,Loja,Sierra
21/3/2022,21,3,2022,33190,2,,0,Loja,Sierra
22/3/2022,22,3,2022,33193,3,,0,Loja,Sierra
23/3/2022,23,3,2022,33200,7,,0,Loja,Sierra
24/3/2022,24,3,2022,33218,18,,0,Loja,Sierra
25/3/2022,25,3,2022,33237,19,,0,Loja,Sierra
26/3/2022,26,3,2022,33255,18,,0,Loja,Sierra
27/3/2022,27,3,2022,33261,6,,0,Loja,Sierra
28/3/2022,28,3,2022,33266,5,,0,Loja,Sierra
15/3/2020,15,3,2020,10,10,1,1,Los Rios,Costa
16/3/2020,16,3,2020,10,0,1,0,Los Rios,Costa
17/3/2020,17,3,2020,10,0,1,0,Los Rios,Costa
18/3/2020,18,3,2020,10,0,1,0,Los Rios,Costa
19/3/2020,19,3,2020,16,6,1,0,Los Rios,Costa
20/3/2020,20,3,2020,19,3,1,0,Los Rios,Costa
21/3/2020,21,3,2020,22,3,1,0,Los Rios,Costa
22/3/2020,22,3,2020,25,3,1,0,Los Rios,Costa
23/3/2020,23,3,2020,28,3,1,0,Los Rios,Costa
24/3/2020,24,3,2020,32,4,2,1,Los Rios,Costa
25/3/2020,25,3,2020,40,8,2,0,Los Rios,Costa
26/3/2020,26,3,2020,52,12,3,1,Los Rios,Costa
27/3/2020,27,3,2020,58,6,3,0,Los Rios,Costa
28/3/2020,28,3,2020,60,2,5,2,Los Rios,Costa
29/3/2020,29,3,2020,60,0,5,0,Los Rios,Costa
30/3/2020,30,3,2020,60,0,5,0,Los Rios,Costa
31/3/2020,31,3,2020,80,20,6,1,Los Rios,Costa
1/4/2020,1,4,2020,100,20,6,0,Los Rios,Costa
2/4/2020,2,4,2020,131,31,6,0,Los Rios,Costa
3/4/2020,3,4,2020,138,7,9,3,Los Rios,Costa
4/4/2020,4,4,2020,153,15,10,1,Los Rios,Costa
5/4/2020,5,4,2020,158,5,10,0,Los Rios,Costa
6/4/2020,6,4,2020,158,0,10,0,Los Rios,Costa
7/4/2020,7,4,2020,159,1,11,1,Los Rios,Costa
8/4/2020,8,4,2020,175,16,11,0,Los Rios,Costa
9/4/2020,9,4,2020,193,18,11,0,Los Rios,Costa
10/4/2020,10,4,2020,226,33,13,2,Los Rios,Costa
11/4/2020,11,4,2020,227,1,14,1,Los Rios,Costa
12/4/2020,12,4,2020,239,12,14,0,Los Rios,Costa
13/4/2020,13,4,2020,239,0,14,0,Los Rios,Costa
14/4/2020,14,4,2020,240,1,14,0,Los Rios,Costa
15/4/2020,15,4,2020,255,15,14,0,Los Rios,Costa
16/4/2020,16,4,2020,274,19,16,2,Los Rios,Costa
17/4/2020,17,4,2020,276,2,16,0,Los Rios,Costa
18/4/2020,18,4,2020,304,28,18,2,Los Rios,Costa
19/4/2020,19,4,2020,329,25,18,0,Los Rios,Costa
20/4/2020,20,4,2020,378,49,19,1,Los Rios,Costa
21/4/2020,21,4,2020,382,4,19,0,Los Rios,Costa
22/4/2020,22,4,2020,390,8,19,0,Los Rios,Costa
23/4/2020,23,4,2020,402,12,19,0,Los Rios,Costa
27/4/2020,27,4,2020,662,260,27,8,Los Rios,Costa
28/4/2020,28,4,2020,665,3,31,4,Los Rios,Costa
29/4/2020,29,4,2020,687,22,36,5,Los Rios,Costa
30/4/2020,30,4,2020,693,6,38,2,Los Rios,Costa
